tag_id	tag_applied	tag_recapture	year	month	day	hour	minute	width_est	tl_cm	sex	width_cm	comment
SKT1933	Y	N	2014	6	11	16	30	Y	40.5	F	20.0	
SKT1929	Y	N	2014	6	11	16	30	Y	45.0	F	30.0	
SKT1927	Y	N	2014	6	11	16	30	Y	49.0	F	30.0	
SKT1930	Y	N	2014	6	11	16	30	Y	50.0	F	30.0	
SKT1932	Y	N	2014	6	11	16	30	Y	48.0	M	30.0	
SKT1926	Y	N	2014	6	11	16	30	Y	56.0	F	35.0	
SKT1928	Y	N	2014	6	11	16	30	Y	59.0	F	35.0	
SKT1931	Y	N	2014	6	11	16	30	Y	64.0	M	35.0	
SKT1943	Y	N	2014	6	12	5	0	N	29.0	M	18.0	
SKT1936	Y	N	2014	6	12	5	0	N	32.5	F	20.0	
SKT1949	Y	N	2014	6	12	5	0	N	34.0	F	21.0	
SKT1937	Y	N	2014	6	12	5	0	N	33.0	M	21.5	
SKT1948	Y	N	2014	6	12	5	0	N	37.0	M	22.5	
SKT1853	Y	N	2014	6	12	5	0	N	38.0	F	23.0	
SKT1941	Y	N	2014	6	12	5	0	N	38.0	M	23.0	
SKT1942	Y	N	2014	6	12	5	0	N	35.0	M	23.0	
SKT1950	Y	N	2014	6	12	5	0	N	39.0	M	23.0	
SKT1934	Y	N	2014	6	12	5	0	N	38.0	M	23.5	
R187	Y	N	2014	6	12	5	0	N	37.0	F	24.0	error
SKT1947	Y	N	2014	6	12	5	0	N	37.5	F	24.0	
SKT1945	Y	N	2014	6	12	5	0	N	39.0	M	24.0	
SKT1935	Y	N	2014	6	12	5	0	N	38.0	F	25.0	
R196	Y	N	2014	6	12	5	0	N	41.0	M	25.0	
R103	Y	N	2014	6	12	5	0	N	40.0	F	25.5	
R199	Y	N	2014	6	12	5	0	N	41.0	F	26.0	
SKT0219	N	N	2014	6	12	5	0	N	42.0	F	26.0	
R168	Y	N	2014	6	12	5	0	N	41.5	M	26.0	
R191	Y	N	2014	6	12	5	0	N	42.0	F	26.5	
SKT1856	Y	N	2014	6	12	5	0	N	45.5	F	26.5	
R177	Y	N	2014	6	12	5	0	N	43.0	M	26.5	
R102	Y	N	2014	6	12	5	0	N	45.5	F	27.0	
R136	Y	N	2014	6	12	5	0	N	43.0	F	27.0	
R162	Y	N	2014	6	12	5	0	N	42.0	F	27.0	
SKT1855	Y	N	2014	6	12	5	0	N	43.0	F	27.0	
R127a	Y	N	2014	6	12	5	0	N	45.0	M	27.0	
R183	Y	N	2014	6	12	5	0	N	48.0	M	27.0	
R192	Y	N	2014	6	12	5	0	N	43.0	F	28.0	
SKT1854	Y	N	2014	6	12	5	0	N	45.5	F	28.0	
R104	Y	N	2014	6	12	5	0	N	48.0	F	29.0	
R106	Y	N	2014	6	12	5	0	N	32.5	F	29.0	
R164	Y	N	2014	6	12	5	0	N	45.0	F	29.5	
R110	Y	N	2014	6	12	5	0	N	45.0	M	29.5	
R175	Y	N	2014	6	12	5	0	N	49.0	M	29.5	
R139	Y	N	2014	6	12	5	0	N	50.0	F	30.0	
R146	Y	N	2014	6	12	5	0	N	51.0	F	30.0	
R115	Y	N	2014	6	12	5	0	N	46.0	M	30.0	
R188	Y	N	2014	6	12	5	0	N	51.0	F	31.5	
R195	Y	N	2014	6	12	5	0	N	50.5	F	31.5	
R138	Y	N	2014	6	12	5	0	N	51.0	M	31.5	
R105	Y	N	2014	6	12	5	0	N	57.5	F	34.0	
R169	Y	N	2014	6	12	5	0	N	55.0	M	35.0	
R176	Y	N	2014	6	12	5	0	N	57.0	M	35.5	
R134	Y	N	2014	6	12	5	0	N	62.0	F	37.5	
R198	Y	N	2014	6	12	5	0	N	62.0	M	38.5	
R109	Y	N	2014	6	12	5	0	N	63.0	M	39.0	
R186	Y	N	2014	6	12	5	0	N	64.0	M	39.0	
R126	Y	N	2014	6	12	5	0	N	65.0	M	41.0	
SKT1944	Y	N	2014	6	12	5	0	Y	33.5	F	20.0	
SKT1946	Y	N	2014	6	12	5	0	Y	32.5	F	20.0	
SKT1939	Y	N	2014	6	12	5	0	Y	37.0	F	20.0	
SKT1938	Y	N	2014	6	12	5	0	Y	36.0	F	20.0	
SKT1940	Y	N	2014	6	12	5	0	Y	31.0	F	20.0	
SKT1851a	Y	N	2014	6	12	5	0	Y	34.0	M	20.0	
R130	Y	N	2014	6	12	5	0	Y	45.0	F	25.0	
R161	Y	N	2014	6	12	5	0	Y	45.0	F	25.0	
R133	Y	N	2014	6	12	5	0	Y	43.0	F	25.0	
R172	Y	N	2014	6	12	5	0	Y	43.0	F	25.0	
SKT1852	Y	N	2014	6	12	5	0	Y	43.0	M	25.0	
R119	Y	N	2014	6	12	5	0	Y	47.0	F	30.0	
R153	Y	N	2014	6	12	5	0	Y	43.0	F	30.0	
R158	Y	N	2014	6	12	5	0	Y	44.0	F	30.0	
R151	Y	N	2014	6	12	5	0	Y	44.5	M	30.0	
R123	Y	N	2014	6	12	5	0	Y	45.0	F	30.0	
R128	Y	N	2014	6	12	5	0	Y	47.0	F	30.0	
R166	Y	N	2014	6	12	5	0	Y	49.0	F	30.0	
R154	Y	N	2014	6	12	5	0	Y	52.5	F	30.0	
SKT0567	N	Y	2014	6	12	5	0	Y	49.0	F	30.0	
R143	Y	N	2014	6	12	5	0	Y	49.0	M	30.0	
R184	Y	N	2014	6	12	5	0	Y	58.0	F	35.0	
R165	Y	N	2014	6	12	5	0	Y	56.0	M	35.0	
R157	Y	N	2014	6	12	5	0	Y	60.0	F	35.0	
R179	Y	N	2014	6	12	5	0	Y	58.5	F	35.0	
SKT0364	N	Y	2014	6	12	5	0	Y	60.0	M	35.0	
R171	Y	N	2014	6	12	5	0	Y	58.0	F	35.0	
R150	Y	N	2014	6	12	5	0	Y	67.0	M	40.0	
R140	Y	N	2014	6	12	5	0	Y	70.0	M	40.0	
R167	Y	N	2014	6	15	19	30	N	53.0	M	32.5	
R111	Y	N	2014	6	15	19	30	N	57.0	F	35.0	
R147	Y	N	2014	6	15	19	30	N	62.0	M	40.5	
SKT1858	Y	N	2014	6	15	19	30	Y	35.0	F	20.0	
23851	N	Y	2014	6	15	19	30	Y	41.5	F	25.0	error
R182	Y	N	2014	6	15	19	30	Y	45.0	F	30.0	
SKT1859	Y	N	2014	6	15	19	30	Y	46.0	F	30.0	
R156	Y	N	2014	6	15	19	30	Y	52.0	F	30.0	
R152	Y	N	2014	6	15	19	30	Y	61.0	F	40.0	
SKT1863	Y	N	2014	6	16	8	15	N	45.0	M	27.0	
SKT1862	Y	N	2014	6	16	8	15	N	46.0	M	28.0	
SKT1860	Y	N	2014	6	16	8	15	N	45.0	M	29.5	
SKT1864	Y	N	2014	6	16	8	15	N	52.0	M	31.5	
SKT1866	Y	N	2014	6	16	8	15	Y	41.5	F	25.0	
SKT1861	Y	N	2014	6	16	8	15	Y	45.5	F	25.0	error
SKT1865	Y	N	2014	6	16	8	15	Y	45.0	F	25.0	
R122	Y	N	2014	6	16	8	15	Y	52.0	F	30.0	
R178	Y	N	2014	6	16	8	15	Y	60.0	F	40.0	
R113	Y	N	2014	6	16	8	15	Y	73.0	M	45.0	error
SKT1873	Y	N	2014	6	16	20	30	N	39.0	F	22.0	
SKT1871	Y	N	2014	6	16	20	30	N	38.0	F	22.5	
SKT1867	Y	N	2014	6	16	20	30	N	41.0	F	27.0	
SKT1870	Y	N	2014	6	16	20	30	N	46.0	F	29.0	
R148	Y	N	2014	6	16	20	30	N	52.0	F	33.5	
R132	Y	N	2014	6	16	20	30	N	53.0	F	34.0	
R180	Y	N	2014	6	16	20	30	N	61.5	F	37.5	
R141	Y	N	2014	6	16	20	30	N	64.0	F	40.0	
SKT1872	Y	N	2014	6	16	20	30	Y	42.0	M	25.0	
SKT1869	Y	N	2014	6	16	20	30	Y	45.0	M	25.0	
SKT1868	Y	N	2014	6	16	20	30	Y	47.0	M	30.0	
R181	Y	N	2014	6	16	20	30	Y	52.5	M	30.0	
R137	Y	N	2014	6	16	20	30	Y	50.0	M	30.0	
R120	Y	N	2014	6	16	20	30	Y	57.0	F	35.0	
R194	Y	N	2014	6	16	20	30	Y	67.0	M	40.0	
R129	Y	N	2014	6	16	20	30	Y	74.0	M	45.0	error
SKT1998	Y	N	2014	6	17	9	30	Y	35.5	M	20.0	
SKT1997	Y	N	2014	6	17	9	30	Y	39.0	F	20.0	
SKT1874	Y	N	2014	6	17	9	30	Y	40.0	M	25.0	
SKT2000	Y	N	2014	6	17	9	30	Y	42.0	F	25.0	
SKT1875	Y	N	2014	6	17	9	30	Y	41.0	F	25.0	
R108	Y	N	2014	6	17	9	30	Y	49.0	F	30.0	
R173	Y	N	2014	6	17	9	30	Y	50.0	F	30.0	
R197	Y	N	2014	6	17	9	30	Y	51.0	F	30.0	
R174	Y	N	2014	6	17	9	30	Y	59.5	M	35.0	
R190	Y	N	2014	6	17	9	30	Y	60.0	F	35.0	
R144	Y	N	2014	6	17	9	30	Y	62.0	F	40.0	
R112	Y	N	2014	6	17	21	45	Y	50.0	M	30.0	
R185	Y	N	2014	6	17	21	45	Y	64.0	F	40.0	
SKT1986	Y	N	2014	6	18	10	15	Y	30.0	F	20.0	
SKT1996	Y	N	2014	6	18	10	15	Y	37.5	M	20.0	
SKT1985	Y	N	2014	6	18	10	15	Y	38.0	F	20.0	
SKT1994	Y	N	2014	6	18	10	15	Y	39.5	F	20.0	
SKT1993	Y	N	2014	6	18	10	15	Y	43.0	F	25.0	
SKT1989	Y	N	2014	6	18	10	15	Y	40.0	M	25.0	
SKT1987	Y	N	2014	6	18	10	15	Y	46.5	F	25.0	
SKT1995	Y	N	2014	6	18	10	15	Y	45.0	M	25.0	
SKT1992	Y	N	2014	6	18	10	15	Y	46.0	F	30.0	
SKT1988	Y	N	2014	6	18	10	15	Y	46.0	M	30.0	
R114	Y	N	2014	6	18	10	15	Y	51.5	M	30.0	
SKT1990	Y	N	2014	6	18	10	15	Y	51.0	F	30.0	
SKT1991	Y	N	2014	6	18	10	15	Y	50.0	F	30.0	
R193	Y	N	2014	6	18	10	15	Y	53.5	M	30.0	
R159	Y	N	2014	6	18	10	15	Y	63.0	F	40.0	
R121	Y	N	2014	6	18	22	45	N	48.0	M	30.0	
R149	Y	N	2014	6	18	22	45	N	65.0	M	42.0	
R131	Y	N	2014	6	18	22	45	N	72.0	M	44.5	
SKT1984	Y	N	2014	6	18	22	45	Y	42.0	F	25.0	
R125	Y	N	2014	6	18	22	45	Y	42.0	F	30.0	
R117	Y	N	2014	6	18	22	45	Y	50.0	F	30.0	
R100	Y	N	2014	6	18	22	45	Y	52.5	F	30.0	
R124	Y	N	2014	6	18	22	45	Y	64.0	F	40.0	
SKT0462	N	Y	2014	6	18	22	45	Y	70.5	M	45.0	
R145	Y	N	2014	6	19	10	30	Y	39.5	F	20.0	
R155	Y	N	2014	6	19	10	30	Y	40.0	M	25.0	
R170	Y	N	2014	6	19	10	30	Y	62.0	F	40.0	
SKT3370	Y	N	2014	6	22	14	15	N	32.0	M	20.5	
SKT3369	Y	N	2014	6	22	14	15	N	47.0	M	30.5	
SKT1980	Y	N	2014	6	23	2	45	N	30.0	M	18.0	
SKT1804	Y	N	2014	6	23	2	45	N	30.0	F	18.5	
SKT1801	Y	N	2014	6	23	2	45	N	31.0	F	19.0	
SKT1802	Y	N	2014	6	23	2	45	N	31.0	M	20.0	
SKT1979	Y	N	2014	6	23	2	45	N	34.0	F	20.5	
SKT1978	Y	N	2014	6	23	2	45	N	35.0	F	21.0	
SKT3343	Y	N	2014	6	23	2	45	N	36.0	F	21.0	
SKT1976	Y	N	2014	6	23	2	45	N	34.0	M	21.0	
SKT1803	Y	N	2014	6	23	2	45	N	33.5	M	21.5	
SKT1977	Y	N	2014	6	23	2	45	N	37.0	F	23.0	
SKT3368	Y	N	2014	6	23	2	45	N	36.5	F	23.0	
SKT3366	Y	N	2014	6	23	2	45	N	36.0	F	23.5	
SKT3360	Y	N	2014	6	23	2	45	N	42.0	M	25.0	
SKT3363	Y	N	2014	6	23	2	45	N	40.5	M	25.0	
SKT3364	Y	N	2014	6	23	2	45	N	42.0	F	25.5	
SKT3373	Y	N	2014	6	23	2	45	N	40.0	F	25.5	
SKT3357	Y	N	2014	6	23	2	45	N	42.0	F	26.0	
SKT3374	Y	N	2014	6	23	2	45	N	41.0	M	26.0	
SKT3356	Y	N	2014	6	23	2	45	N	44.0	M	26.5	
SKT3341	Y	N	2014	6	23	2	45	N	43.0	M	27.0	
SKT3362	Y	N	2014	6	23	2	45	N	48.0	F	29.5	
SKT3353	Y	N	2014	6	23	2	45	N	47.0	M	29.5	
SKT3367	Y	N	2014	6	23	2	45	N	48.0	M	30.0	
SKT3365	Y	N	2014	6	23	2	45	N	52.5	F	33.0	
SKT3348	Y	N	2014	6	23	2	45	N	54.0	F	34.0	
SKT3372	Y	N	2014	6	23	2	45	N	53.0	F	36.0	
SKT3371	Y	N	2014	6	23	2	45	N	61.0	F	36.5	
SKT3355	Y	N	2014	6	23	2	45	N	56.0	M	36.5	
SKT3354	Y	N	2014	6	23	2	45	N	62.0	F	38.0	
SKT3346	Y	N	2014	6	23	2	45	N	64.0	F	40.5	
SKT3352	Y	N	2014	6	23	2	45	N	63.0	M	41.5	
SKT3347	Y	N	2014	6	23	2	45	Y	39.0	M	20.0	
SKT3361	Y	N	2014	6	23	2	45	Y	41.5	F	25.0	
SKT3338	Y	N	2014	6	23	2	45	Y	43.0	M	25.0	
SKT3375	Y	N	2014	6	23	2	45	Y	49.5	F	30.0	
SKT3345	Y	N	2014	6	23	2	45	Y	47.0	M	30.0	
SKT3359	Y	N	2014	6	23	2	45	Y	62.0	F	40.0	
SKT0201	N	Y	2014	6	23	2	45	Y	68.5	M	40.0	
SKT3351	Y	N	2014	6	23	2	45	Y	61.0	M	40.0	
SKT3358	Y	N	2014	6	23	2	45	Y	65.0	F	40.0	
SKT3385a	Y	N	2014	6	23	15	0	N	41.0	F	25.0	
SKT3393	Y	N	2014	6	23	15	0	N	53.5	F	33.0	
SKT1805	Y	N	2014	6	23	15	0	Y	33.0	M	20.0	
SKT3394	Y	N	2014	6	23	15	0	Y	38.0	M	20.0	
SKT3397	Y	N	2014	6	23	15	0	Y	40.0	F	20.0	
SKT1809	Y	N	2014	6	24	3	30	N	28.0	F	16.0	
SKT1810	Y	N	2014	6	24	3	30	N	27.0	F	16.5	
SKT2568	Y	N	2014	6	24	3	30	N	33.5	F	19.5	
SKT3324	Y	N	2014	6	24	3	30	N	33.0	F	20.0	
SKT2551	Y	N	2014	6	24	3	30	N	32.0	M	20.0	
SKT2553	Y	N	2014	6	24	3	30	N	32.0	M	20.0	
SKT2556	Y	N	2014	6	24	3	30	N	33.0	M	20.0	
SKT2554	Y	N	2014	6	24	3	30	N	32.0	F	21.0	
SKT2558	Y	N	2014	6	24	3	30	N	33.5	F	21.0	
SKT2552	Y	N	2014	6	24	3	30	N	35.5	M	21.0	
SKT2564	Y	N	2014	6	24	3	30	N	35.5	M	21.0	
SKT2574	Y	N	2014	6	24	3	30	N	35.0	M	21.0	
SKT3312	Y	N	2014	6	24	3	30	N	33.0	M	21.0	
SKT2575	Y	N	2014	6	24	3	30	N	35.0	F	21.5	
SKT3334	Y	N	2014	6	24	3	30	N	33.0	F	21.5	
SKT2563	Y	N	2014	6	24	3	30	N	36.0	M	21.5	
SKT3344	Y	N	2014	6	24	3	30	N	33.0	F	22.0	
SKT2567	Y	N	2014	6	24	3	30	N	35.0	M	22.0	
SKT2571	Y	N	2014	6	24	3	30	N	35.0	M	22.0	
SKT2572	Y	N	2014	6	24	3	30	N	37.0	M	22.0	
SKT1807	Y	N	2014	6	24	3	30	N	35.0	F	22.5	
SKT2569	Y	N	2014	6	24	3	30	N	36.0	F	22.5	
SKT2566	Y	N	2014	6	24	3	30	N	36.0	M	22.5	
SKT2573	Y	N	2014	6	24	3	30	N	38.0	M	22.5	
SKT3388	Y	N	2014	6	24	3	30	N	37.0	M	23.0	
SKT2555	Y	N	2014	6	24	3	30	N	37.0	F	24.0	
SKT3336	Y	N	2014	6	24	3	30	N	40.0	F	24.0	
SKT3337	Y	N	2014	6	24	3	30	N	39.0	F	24.0	
SKT3349	Y	N	2014	6	24	3	30	N	39.5	F	24.0	
SKT2541	Y	N	2014	6	24	3	30	N	40.0	M	24.0	
SKT3314	Y	N	2014	6	24	3	30	N	45.0	F	25.0	
SKT3317	Y	N	2014	6	24	3	30	N	38.5	F	25.0	
SKT3333	Y	N	2014	6	24	3	30	N	40.0	M	25.0	
SKT2557	Y	N	2014	6	24	3	30	N	44.0	F	25.5	
SKT2559	Y	N	2014	6	24	3	30	N	39.0	M	25.5	
SKT3320	Y	N	2014	6	24	3	30	N	43.0	F	26.0	
SKT3329	Y	N	2014	6	24	3	30	N	42.0	M	26.0	
SKT2539	Y	N	2014	6	24	3	30	N	43.5	M	27.0	
SKT3319	Y	N	2014	6	24	3	30	N	41.5	F	27.5	
SKT3335	Y	N	2014	6	24	3	30	N	47.0	F	28.5	
SKT3377	Y	N	2014	6	24	3	30	N	47.5	F	28.5	
SKT3304	Y	N	2014	6	24	3	30	N	47.0	M	28.5	
SKT3308	Y	N	2014	6	24	3	30	N	45.0	F	29.0	
SKT3331	Y	N	2014	6	24	3	30	N	46.0	F	29.0	
SKT3395	Y	N	2014	6	24	3	30	N	47.0	F	29.0	
SKT2534	Y	N	2014	6	24	3	30	N	45.0	M	29.0	
SKT2565	Y	N	2014	6	24	3	30	N	45.0	M	29.0	
SKT3306	Y	N	2014	6	24	3	30	N	46.0	F	29.5	
SKT3316	Y	N	2014	6	24	3	30	N	44.0	F	29.5	
SKT3303	Y	N	2014	6	24	3	30	N	49.0	F	30.5	
SKT3315	Y	N	2014	6	24	3	30	N	49.5	M	30.5	
SKT3384	Y	N	2014	6	24	3	30	N	51.0	F	31.0	
SKT3350	Y	N	2014	6	24	3	30	N	49.0	F	32.0	
SKT3305	Y	N	2014	6	24	3	30	N	53.0	M	32.0	
SKT3389	Y	N	2014	6	24	3	30	N	53.5	F	32.5	
SKT3330	Y	N	2014	6	24	3	30	N	54.0	F	33.0	
SKT3380	Y	N	2014	6	24	3	30	N	55.0	F	33.0	
SKT3386	Y	N	2014	6	24	3	30	N	58.0	F	34.0	
SKT2570	Y	N	2014	6	24	3	30	N	56.0	M	34.0	
SKT3309	Y	N	2014	6	24	3	30	N	56.0	F	35.0	
SKT3302	Y	N	2014	6	24	3	30	N	57.0	F	35.5	
SKT3391	Y	N	2014	6	24	3	30	N	58.5	M	37.0	
SKT3307	Y	N	2014	6	24	3	30	N	60.0	F	37.5	
SKT3390	Y	N	2014	6	24	3	30	N	62.0	M	37.5	
SKT3301	Y	N	2014	6	24	3	30	N	62.0	M	38.5	
SKT3378	Y	N	2014	6	24	3	30	N	62.0	F	39.0	
SKT3332	Y	N	2014	6	24	3	30	N	61.0	M	39.5	
SKT3381	Y	N	2014	6	24	3	30	N	68.0	F	42.0	
SKT1806	Y	N	2014	6	24	3	30	Y	34.0	M	20.0	
SKT3326	Y	N	2014	6	24	3	30	Y	32.0	F	20.0	
SKT3399	Y	N	2014	6	24	3	30	Y	36.0	M	20.0	
SKT2560	Y	N	2014	6	24	3	30	Y	36.0	F	20.0	
SKT3310	Y	N	2014	6	24	3	30	Y	39.0	F	20.0	
SKT3342	Y	N	2014	6	24	3	30	Y	38.0	F	20.0	
SKT3339	Y	N	2014	6	24	3	30	Y	38.0	F	20.0	
SKT1808	Y	N	2014	6	24	3	30	Y	40.0	M	20.0	
SKT3327	Y	N	2014	6	24	3	30	Y	39.0	M	25.0	
SKT2561	Y	N	2014	6	24	3	30	Y	40.5	F	25.0	
SKT3340	Y	N	2014	6	24	3	30	Y	42.0	F	25.0	
SKT3400	Y	N	2014	6	24	3	30	Y	44.0	F	25.0	
SKT3313	Y	N	2014	6	24	3	30	Y	45.0	F	25.0	
SKT3379	Y	N	2014	6	24	3	30	Y	45.0	M	30.0	
SKT3318	Y	N	2014	6	24	3	30	Y	47.5	M	30.0	
SKT3322	Y	N	2014	6	24	3	30	Y	48.0	M	30.0	
SKT3382	Y	N	2014	6	24	3	30	Y	46.0	M	30.0	
SKT3328	Y	N	2014	6	24	3	30	Y	48.0	F	30.0	
SKT3311	Y	N	2014	6	24	3	30	Y	52.5	F	30.0	
SKT3323	Y	N	2014	6	24	3	30	Y	51.0	M	30.0	
SKT3398	Y	N	2014	6	24	3	30	Y	55.0	F	30.0	
SKT2562	Y	N	2014	6	24	3	30	Y	54.5	F	35.0	
SKT3321	Y	N	2014	6	24	3	30	Y	58.0	M	35.0	
SKT3387	Y	N	2014	6	24	3	30	Y	58.0	M	35.0	
SKT3392	Y	N	2014	6	24	3	30	Y	56.0	M	35.0	
SKT3396a	Y	N	2014	6	24	3	30	Y	63.0	F	35.0	
SKT3383	Y	N	2014	6	24	3	30	Y	61.0	M	35.0	
SKT3325	Y	N	2014	6	24	3	30	Y	63.0	F	40.0	
SKT3376	Y	N	2014	6	24	3	30	Y	65.0	M	40.0	
SKT1812	Y	N	2014	6	24	16	15	N	30.0	M	18.5	
SKT2533	Y	N	2014	6	24	16	15	Y	49.0	M	30.0	
SKT2536	Y	N	2014	6	24	16	15	Y	64.0	F	40.0	
SKT1817	Y	N	2014	6	25	4	30	N	26.5	F	15.5	
SKT1820	Y	N	2014	6	25	4	30	N	28.5	F	19.0	
SKT1814	Y	N	2014	6	25	4	30	N	33.0	F	19.5	
SKT1815	Y	N	2014	6	25	4	30	N	34.0	F	21.0	
SKT2529	Y	N	2014	6	25	4	30	N	36.0	F	21.0	
SKT2543	Y	N	2014	6	25	4	30	N	36.0	F	21.0	
SKT2740	Y	N	2014	6	25	4	30	N	36.0	F	21.0	
SKT2731	Y	N	2014	6	25	4	30	N	34.0	F	21.5	
SKT2537	Y	N	2014	6	25	4	30	N	37.0	M	21.5	
SKT2728	Y	N	2014	6	25	4	30	N	37.0	F	22.5	
SKT2744	Y	N	2014	6	25	4	30	N	38.0	F	22.5	
SKT1143	N	Y	2014	6	25	4	30	N	36.5	F	23.0	
SKT2509	Y	N	2014	6	25	4	30	N	36.0	F	23.0	
SKT2518	Y	N	2014	6	25	4	30	N	36.0	M	23.0	
SKT2598	Y	N	2014	6	25	4	30	N	35.0	M	23.0	
SKT2599	Y	N	2014	6	25	4	30	N	37.0	M	23.0	
SKT2589	Y	N	2014	6	25	4	30	N	36.0	M	23.5	
SKT2600	Y	N	2014	6	25	4	30	N	35.0	M	23.5	
SKT2745	Y	N	2014	6	25	4	30	N	38.0	M	23.5	
SKT2503	Y	N	2014	6	25	4	30	N	39.0	F	24.0	
SKT2508	Y	N	2014	6	25	4	30	N	38.5	F	24.0	
SKT2531	Y	N	2014	6	25	4	30	N	38.0	F	24.0	
SKT2592	Y	N	2014	6	25	4	30	N	41.0	F	24.0	
SKT2743	Y	N	2014	6	25	4	30	N	37.0	F	24.0	
SKT2520	Y	N	2014	6	25	4	30	N	40.0	M	24.0	
SKT2528	Y	N	2014	6	25	4	30	N	38.0	M	24.0	
SKT2727	Y	N	2014	6	25	4	30	N	41.5	F	24.5	
SKT2590	Y	N	2014	6	25	4	30	N	43.0	F	25.5	
SKT2504	Y	N	2014	6	25	4	30	N	41.0	F	26.0	
SKT2524	Y	N	2014	6	25	4	30	N	41.0	F	26.0	
SKT2549	Y	N	2014	6	25	4	30	N	40.0	F	26.0	
SKT2746	Y	N	2014	6	25	4	30	N	43.0	F	26.0	
SKT2587	Y	N	2014	6	25	4	30	N	41.0	M	26.0	
SKT2591	Y	N	2014	6	25	4	30	N	43.0	M	26.0	
SKT0268	N	Y	2014	6	25	4	30	N	45.0	F	26.5	
SKT2519	Y	N	2014	6	25	4	30	N	45.0	M	26.5	
SKT2726	Y	N	2014	6	25	4	30	N	47.5	M	26.5	
SKT2548	Y	N	2014	6	25	4	30	N	44.0	F	27.0	
SKT2550	Y	N	2014	6	25	4	30	N	45.0	F	27.0	
SKT2596	Y	N	2014	6	25	4	30	N	45.0	F	27.0	
SKT2733	Y	N	2014	6	25	4	30	N	42.5	F	27.0	
SKT2739	Y	N	2014	6	25	4	30	N	48.0	F	27.0	
SKT2545	Y	N	2014	6	25	4	30	N	45.5	F	27.5	
SKT2585	Y	N	2014	6	25	4	30	N	45.0	M	27.5	
SKT2597	Y	N	2014	6	25	4	30	N	46.5	M	27.5	
SKT2735	Y	N	2014	6	25	4	30	N	44.0	M	27.5	
SKT2729	Y	N	2014	6	25	4	30	N	45.5	M	28.0	
SKT2748	Y	N	2014	6	25	4	30	N	43.0	M	28.0	
SKT2535	Y	N	2014	6	25	4	30	N	49.0	F	28.5	
SKT2747	Y	N	2014	6	25	4	30	N	45.5	M	29.0	
SKT2506	Y	N	2014	6	25	4	30	N	44.0	F	29.5	
SKT2501	Y	N	2014	6	25	4	30	N	44.0	M	29.5	
SKT2511	Y	N	2014	6	25	4	30	N	46.0	M	29.5	
SKT2593	Y	N	2014	6	25	4	30	N	47.5	M	29.5	
SKT2546	Y	N	2014	6	25	4	30	N	50.0	F	30.0	
SKT2588	Y	N	2014	6	25	4	30	N	46.0	F	30.0	
SKT2507	Y	N	2014	6	25	4	30	N	47.0	M	30.0	
SKT2512	Y	N	2014	6	25	4	30	N	48.5	M	30.0	
SKT2594	Y	N	2014	6	25	4	30	N	50.0	M	30.0	
SKT2577	Y	N	2014	6	25	4	30	N	50.0	F	30.5	
SKT2527	Y	N	2014	6	25	4	30	N	50.0	F	31.0	
SKT2532	Y	N	2014	6	25	4	30	N	50.0	F	31.0	
SKT2530	Y	N	2014	6	25	4	30	N	49.5	F	31.5	
SKT2595	Y	N	2014	6	25	4	30	N	50.0	F	31.5	
SKT2732	Y	N	2014	6	25	4	30	N	49.0	M	32.0	
SKT2513	Y	N	2014	6	25	4	30	N	52.0	F	32.5	
SKT2586	Y	N	2014	6	25	4	30	N	53.0	F	32.5	
SKT2517	Y	N	2014	6	25	4	30	N	53.0	M	32.5	
SKT2526	Y	N	2014	6	25	4	30	N	55.0	M	33.0	
SKT2510	Y	N	2014	6	25	4	30	N	55.0	M	34.5	
SKT2738	Y	N	2014	6	25	4	30	N	55.0	F	35.0	
SKT2505	Y	N	2014	6	25	4	30	N	56.5	M	35.0	
SKT2583	Y	N	2014	6	25	4	30	N	59.5	M	36.5	
SKT2540	Y	N	2014	6	25	4	30	N	58.0	F	37.0	
SKT2544	Y	N	2014	6	25	4	30	N	59.5	F	37.0	
SKT2730	Y	N	2014	6	25	4	30	N	60.0	M	38.0	
SKT2525	Y	N	2014	6	25	4	30	N	63.0	M	39.0	
SKT2502	Y	N	2014	6	25	4	30	N	69.5	M	42.5	error
SKT2523	Y	N	2014	6	25	4	30	N	71.0	M	47.5	
SKT1813	Y	N	2014	6	25	4	30	Y	28.0	M	15.0	
SKT1821	Y	N	2014	6	25	4	30	Y	25.5	M	10.0	
SKT1818	Y	N	2014	6	25	4	30	Y	29.0	M	20.0	
SKT1816	Y	N	2014	6	25	4	30	Y	31.0	M	20.0	
SKT2516	Y	N	2014	6	25	4	30	Y	33.0	F	20.0	
SKT1819	Y	N	2014	6	25	4	30	Y	32.0	M	20.0	
SKT2578	Y	N	2014	6	25	4	30	Y	34.5	F	20.0	
SKT2515	Y	N	2014	6	25	4	30	Y	33.0	F	20.0	
SKT2743a	Y	N	2014	6	25	4	30	Y	36.0	M	20.0	
SKT2763	Y	N	2014	6	25	4	30	Y	36.0	F	20.0	
SKT2576	Y	N	2014	6	25	4	30	Y	36.5	M	20.0	
SKT2736	Y	N	2014	6	25	4	30	Y	39.0	M	20.0	
SKT2750	Y	N	2014	6	25	4	30	Y	40.0	F	25.0	
SKT2514	Y	N	2014	6	25	4	30	Y	43.0	F	25.0	
